passer,recipient,x,y,match_id
Unai Simón Mendibil,Robin Aime Robert Le Normand,19.4,39.6,3930172
Robin Aime Robert Le Normand,Unai Simón Mendibil,23.3,66.7,3930172
Unai Simón Mendibil,Lamine Yamal Nasraoui Ebana,12.6,42.7,3930172
Daniel Carvajal Ramos,Pedro González López,42.3,65.4,3930172
Pedro González López,Fabián Ruiz Peña,57.8,36.2,3930172
Fabián Ruiz Peña,Rodrigo Hernández Cascante,50.0,46.4,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,56.3,40.2,3930172
Fabián Ruiz Peña,Aymeric Laporte,59.0,48.4,3930172
Aymeric Laporte,Robin Aime Robert Le Normand,46.3,29.3,3930172
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,36.0,61.2,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,43.1,49.7,3930172
Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,55.9,63.4,3930172
Lamine Yamal Nasraoui Ebana,Fabián Ruiz Peña,97.1,65.4,3930172
Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,92.6,55.6,3930172
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,76.0,71.2,3930172
Pedro González López,Álvaro Borja Morata Martín,102.1,73.2,3930172
Pedro González López,Lamine Yamal Nasraoui Ebana,35.8,45.1,3930172
Lamine Yamal Nasraoui Ebana,Pedro González López,64.1,76.3,3930172
Pedro González López,Daniel Carvajal Ramos,41.1,76.9,3930172
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,29.0,73.2,3930172
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,28.8,52.6,3930172
Rodrigo Hernández Cascante,Marc Cucurella Saseta,41.1,52.5,3930172
Marc Cucurella Saseta,Nicholas Williams Arthuer,57.1,3.3,3930172
Nicholas Williams Arthuer,Marc Cucurella Saseta,64.9,2.8,3930172
Marc Cucurella Saseta,Robin Aime Robert Le Normand,41.4,12.6,3930172
Robin Aime Robert Le Normand,Aymeric Laporte,38.2,53.6,3930172
Aymeric Laporte,Unai Simón Mendibil,36.0,20.9,3930172
Unai Simón Mendibil,Robin Aime Robert Le Normand,24.9,41.3,3930172
Robin Aime Robert Le Normand,Unai Simón Mendibil,28.2,59.7,3930172
Unai Simón Mendibil,Nicholas Williams Arthuer,14.6,39.8,3930172
Rodrigo Hernández Cascante,Álvaro Borja Morata Martín,62.1,53.8,3930172
Álvaro Borja Morata Martín,Aymeric Laporte,78.3,34.4,3930172
Aymeric Laporte,Unai Simón Mendibil,47.5,28.1,3930172
Unai Simón Mendibil,Rodrigo Hernández Cascante,26.2,39.0,3930172
Rodrigo Hernández Cascante,Aymeric Laporte,41.9,36.2,3930172
Aymeric Laporte,Nicholas Williams Arthuer,51.8,9.2,3930172
Robin Aime Robert Le Normand,Fabián Ruiz Peña,27.4,35.1,3930172
Fabián Ruiz Peña,Aymeric Laporte,23.5,13.5,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,16.1,23.2,3930172
Rodrigo Hernández Cascante,Pedro González López,28.2,24.7,3930172
Pedro González López,Aymeric Laporte,41.7,23.6,3930172
Aymeric Laporte,Robin Aime Robert Le Normand,20.6,25.0,3930172
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,23.1,53.2,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,35.4,47.6,3930172
Fabián Ruiz Peña,Aymeric Laporte,37.6,15.8,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,28.6,23.0,3930172
Rodrigo Hernández Cascante,Pedro González López,36.2,35.3,3930172
Pedro González López,Daniel Carvajal Ramos,58.3,52.0,3930172
Daniel Carvajal Ramos,Pedro González López,52.4,75.7,3930172
Pedro González López,Robin Aime Robert Le Normand,56.5,66.3,3930172
Robin Aime Robert Le Normand,Aymeric Laporte,33.1,65.7,3930172
Aymeric Laporte,Fabián Ruiz Peña,34.0,23.8,3930172
Fabián Ruiz Peña,Álvaro Borja Morata Martín,51.4,19.1,3930172
Álvaro Borja Morata Martín,Fabián Ruiz Peña,97.8,31.2,3930172
Marc Cucurella Saseta,Daniel Carvajal Ramos,85.1,37.3,3930172
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,84.4,46.2,3930172
Rodrigo Hernández Cascante,Marc Cucurella Saseta,75.0,35.3,3930172
Marc Cucurella Saseta,Nicholas Williams Arthuer,77.6,32.0,3930172
Nicholas Williams Arthuer,Fabián Ruiz Peña,92.9,6.2,3930172
Fabián Ruiz Peña,Rodrigo Hernández Cascante,75.6,12.6,3930172
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,78.1,29.3,3930172
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,80.7,74.9,3930172
Robin Aime Robert Le Normand,Aymeric Laporte,53.8,56.2,3930172
Aymeric Laporte,Fabián Ruiz Peña,50.6,25.2,3930172
Fabián Ruiz Peña,Rodrigo Hernández Cascante,55.1,11.9,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,63.3,7.4,3930172
Daniel Carvajal Ramos,Álvaro Borja Morata Martín,35.4,56.3,3930172
Unai Simón Mendibil,Aymeric Laporte,9.5,35.9,3930172
Aymeric Laporte,Nicholas Williams Arthuer,20.6,12.9,3930172
Nicholas Williams Arthuer,Rodrigo Hernández Cascante,48.3,20.3,3930172
Rodrigo Hernández Cascante,Pedro González López,39.1,39.6,3930172
Pedro González López,Nicholas Williams Arthuer,57.1,44.1,3930172
Marc Cucurella Saseta,Fabián Ruiz Peña,84.2,0.1,3930172
Fabián Ruiz Peña,Robin Aime Robert Le Normand,81.6,19.7,3930172
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,48.3,48.2,3930172
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,56.3,73.9,3930172
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,42.3,73.7,3930172
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,20.4,53.1,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,23.9,52.3,3930172
Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,26.2,56.3,3930172
Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,44.6,78.2,3930172
Daniel Carvajal Ramos,Fabián Ruiz Peña,28.0,73.7,3930172
Fabián Ruiz Peña,Rodrigo Hernández Cascante,38.9,65.4,3930172
Rodrigo Hernández Cascante,Marc Cucurella Saseta,41.4,52.0,3930172
Marc Cucurella Saseta,Nicholas Williams Arthuer,62.7,22.9,3930172
Unai Simón Mendibil,Álvaro Borja Morata Martín,6.4,48.4,3930172
Fabián Ruiz Peña,Marc Cucurella Saseta,65.6,52.6,3930172
Marc Cucurella Saseta,Aymeric Laporte,85.0,9.2,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,61.8,15.6,3930172
Rodrigo Hernández Cascante,Alejandro Baena Rodríguez,64.9,27.7,3930172
Alejandro Baena Rodríguez,Fabián Ruiz Peña,73.0,30.8,3930172
Fabián Ruiz Peña,Aymeric Laporte,73.0,16.9,3930172
Aymeric Laporte,Daniel Carvajal Ramos,63.9,19.5,3930172
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,48.6,53.1,3930172
Robin Aime Robert Le Normand,Aymeric Laporte,38.3,56.2,3930172
Aymeric Laporte,Marc Cucurella Saseta,37.0,19.7,3930172
Marc Cucurella Saseta,Nicholas Williams Arthuer,54.3,3.3,3930172
Nicholas Williams Arthuer,Fabián Ruiz Peña,111.5,15.0,3930172
Fabián Ruiz Peña,Nicholas Williams Arthuer,91.4,24.6,3930172
Nicholas Williams Arthuer,Marc Cucurella Saseta,109.9,12.9,3930172
Marc Cucurella Saseta,Fabián Ruiz Peña,92.6,8.8,3930172
Fabián Ruiz Peña,Marc Cucurella Saseta,92.0,16.2,3930172
Marc Cucurella Saseta,Nicholas Williams Arthuer,95.3,5.4,3930172
Nicholas Williams Arthuer,Marc Cucurella Saseta,111.5,3.9,3930172
Marc Cucurella Saseta,Aymeric Laporte,97.8,5.7,3930172
Aymeric Laporte,Robin Aime Robert Le Normand,69.9,11.9,3930172
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,70.5,57.5,3930172
Daniel Carvajal Ramos,Ferrán Torres García,87.5,75.1,3930172
Ferrán Torres García,Álvaro Borja Morata Martín,106.6,76.4,3930172
Marc Cucurella Saseta,Ferrán Torres García,33.4,3.1,3930172
Ferrán Torres García,Rodrigo Hernández Cascante,55.3,78.4,3930172
Rodrigo Hernández Cascante,Alejandro Baena Rodríguez,55.5,72.7,3930172
Alejandro Baena Rodríguez,Ayoze Pérez Gutiérrez,90.2,45.4,3930172
Alejandro Baena Rodríguez,Ferrán Torres García,120.0,0.1,3930172
Ferrán Torres García,Aymeric Laporte,108.9,12.1,3930172
Unai Simón Mendibil,Aymeric Laporte,8.5,39.2,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,25.9,12.9,3930172
Rodrigo Hernández Cascante,Unai Simón Mendibil,30.4,30.4,3930172
Unai Simón Mendibil,Rodrigo Hernández Cascante,10.3,47.4,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,19.3,42.7,3930172
Fabián Ruiz Peña,Aymeric Laporte,29.1,28.4,3930172
Aymeric Laporte,Marc Cucurella Saseta,21.3,7.8,3930172
Unai Simón Mendibil,Marc Cucurella Saseta,6.0,44.5,3930172
Marc Cucurella Saseta,Aymeric Laporte,43.6,7.4,3930172
Aymeric Laporte,Unai Simón Mendibil,18.4,11.5,3930172
Unai Simón Mendibil,Robin Aime Robert Le Normand,9.5,39.0,3930172
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,23.5,68.1,3930172
Daniel Carvajal Ramos,Alejandro Baena Rodríguez,35.0,77.8,3930172
Alejandro Baena Rodríguez,Ferrán Torres García,45.7,73.9,3930172
Ferrán Torres García,Alejandro Baena Rodríguez,55.9,76.3,3930172
Unai Simón Mendibil,Ferrán Torres García,42.3,49.0,3930172
Daniel Carvajal Ramos,Ferrán Torres García,29.6,62.0,3930172
Ferrán Torres García,Daniel Carvajal Ramos,33.3,68.3,3930172
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,28.0,74.9,3930172
Unai Simón Mendibil,Aymeric Laporte,6.9,47.4,3930172
Aymeric Laporte,Ayoze Pérez Gutiérrez,54.1,50.2,3930172
Ayoze Pérez Gutiérrez,Alejandro Baena Rodríguez,73.4,40.5,3930172
Alejandro Baena Rodríguez,Ferrán Torres García,90.8,50.5,3930172
Ferrán Torres García,Mikel Oyarzabal Ugarte,116.7,60.0,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,83.2,55.6,3930172
Fabián Ruiz Peña,Marc Cucurella Saseta,90.4,45.4,3930172
Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,76.8,36.7,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,79.9,32.4,3930172
Fabián Ruiz Peña,Aymeric Laporte,71.5,27.3,3930172
Aymeric Laporte,Marc Cucurella Saseta,68.6,15.0,3930172
Marc Cucurella Saseta,Rodrigo Hernández Cascante,78.5,4.7,3930172
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,71.3,17.2,3930172
Robin Aime Robert Le Normand,Aymeric Laporte,53.2,44.1,3930172
Aymeric Laporte,Fabián Ruiz Peña,48.3,18.0,3930172
Fabián Ruiz Peña,Ayoze Pérez Gutiérrez,52.8,9.5,3930172
Alejandro Baena Rodríguez,Daniel Carvajal Ramos,34.5,70.6,3930172
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,35.6,78.6,3930172
Rodrigo Hernández Cascante,Fabián Ruiz Peña,44.9,65.7,3930172
Fabián Ruiz Peña,Aymeric Laporte,44.0,24.0,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,32.1,28.9,3930172
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,36.8,39.9,3930172
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,24.5,64.2,3930172
Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,23.7,33.3,3930172
Ayoze Pérez Gutiérrez,Fabián Ruiz Peña,74.1,7.6,3930172
Fabián Ruiz Peña,Aymeric Laporte,63.3,19.7,3930172
Aymeric Laporte,Rodrigo Hernández Cascante,47.1,23.6,3930172
Marc Cucurella Saseta,Robin Aime Robert Le Normand,55.9,21.8,3930172
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,50.6,45.1,3930172
Daniel Carvajal Ramos,Alejandro Baena Rodríguez,55.7,62.2,3930172
Robin Aime Robert Le Normand,Unai Simón Mendibil,36.0,66.3,3930172
Unai Simón Mendibil,Aymeric Laporte,13.6,46.4,3930172
Aymeric Laporte,Alejandro Baena Rodríguez,21.6,24.7,3930172
Marc Cucurella Saseta,Ayoze Pérez Gutiérrez,21.6,15.8,3930172
Ayoze Pérez Gutiérrez,Alejandro Baena Rodríguez,31.0,13.2,3930172
Alejandro Baena Rodríguez,Mikel Oyarzabal Ugarte,37.7,25.3,3930172
Daniel Carvajal Ramos,Álvaro Borja Morata Martín,33.0,80.0,3930160
Álvaro Borja Morata Martín,Pedro González López,47.5,69.9,3930160
José Ignacio Fernández Iglesias,Unai Simón Mendibil,27.2,24.0,3930160
Unai Simón Mendibil,Robin Aime Robert Le Normand,9.7,33.9,3930160
Robin Aime Robert Le Normand,José Ignacio Fernández Iglesias,18.1,54.5,3930160
José Ignacio Fernández Iglesias,Unai Simón Mendibil,35.8,10.7,3930160
Unai Simón Mendibil,José Ignacio Fernández Iglesias,21.2,35.2,3930160
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,35.3,10.1,3930160
Fabián Ruiz Peña,Marc Cucurella Saseta,49.1,10.1,3930160
Marc Cucurella Saseta,Álvaro Borja Morata Martín,71.9,2.3,3930160
Álvaro Borja Morata Martín,Fabián Ruiz Peña,70.7,16.4,3930160
Fabián Ruiz Peña,Rodrigo Hernández Cascante,63.2,17.8,3930160
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,60.4,33.5,3930160
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,64.5,65.1,3930160
Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,93.7,69.3,3930160
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,81.3,70.0,3930160
Robin Aime Robert Le Normand,José Ignacio Fernández Iglesias,56.4,58.0,3930160
José Ignacio Fernández Iglesias,Robin Aime Robert Le Normand,57.4,33.5,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,56.8,53.2,3930160
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,57.9,63.3,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,42.4,56.8,3930160
Daniel Carvajal Ramos,Pedro González López,54.7,71.5,3930160
Pedro González López,José Ignacio Fernández Iglesias,55.7,50.7,3930160
José Ignacio Fernández Iglesias,Álvaro Borja Morata Martín,59.9,18.9,3930160
Nicholas Williams Arthuer,Pedro González López,89.5,7.8,3930160
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,64.5,16.0,3930160
Robin Aime Robert Le Normand,Unai Simón Mendibil,37.6,18.9,3930160
Unai Simón Mendibil,José Ignacio Fernández Iglesias,27.8,22.4,3930160
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,42.2,8.7,3930160
Rodrigo Hernández Cascante,Marc Cucurella Saseta,50.1,8.5,3930160
Marc Cucurella Saseta,Unai Simón Mendibil,43.6,2.1,3930160
Unai Simón Mendibil,Robin Aime Robert Le Normand,15.9,35.0,3930160
Robin Aime Robert Le Normand,Álvaro Borja Morata Martín,41.9,58.0,3930160
Daniel Carvajal Ramos,Unai Simón Mendibil,39.6,46.5,3930160
Unai Simón Mendibil,José Ignacio Fernández Iglesias,11.9,45.2,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,23.0,17.8,3930160
Marc Cucurella Saseta,Fabián Ruiz Peña,35.4,2.1,3930160
Fabián Ruiz Peña,Lamine Yamal Nasraoui Ebana,77.7,9.4,3930160
Lamine Yamal Nasraoui Ebana,Álvaro Borja Morata Martín,104.1,65.5,3930160
Pedro González López,Fabián Ruiz Peña,102.3,53.6,3930160
Fabián Ruiz Peña,Pedro González López,99.2,39.5,3930160
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,67.8,56.9,3930160
José Ignacio Fernández Iglesias,Robin Aime Robert Le Normand,56.3,34.2,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,54.4,57.1,3930160
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,63.4,71.9,3930160
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,64.1,61.7,3930160
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,49.3,71.0,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,56.8,33.5,3930160
Marc Cucurella Saseta,Rodrigo Hernández Cascante,78.5,2.8,3930160
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,64.3,15.4,3930160
Robin Aime Robert Le Normand,Lamine Yamal Nasraoui Ebana,63.7,51.0,3930160
Lamine Yamal Nasraoui Ebana,Daniel Carvajal Ramos,114.6,57.8,3930160
Daniel Carvajal Ramos,Pedro González López,99.8,65.7,3930160
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,85.0,51.4,3930160
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,85.1,61.3,3930160
Robin Aime Robert Le Normand,José Ignacio Fernández Iglesias,59.7,60.8,3930160
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,76.1,30.1,3930160
Rodrigo Hernández Cascante,Fabián Ruiz Peña,68.9,35.5,3930160
Fabián Ruiz Peña,Robin Aime Robert Le Normand,63.2,26.1,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,56.1,50.3,3930160
Daniel Carvajal Ramos,Robin Aime Robert Le Normand,65.0,72.5,3930160
Robin Aime Robert Le Normand,Fabián Ruiz Peña,55.2,53.4,3930160
Fabián Ruiz Peña,Nicholas Williams Arthuer,63.5,14.3,3930160
Rodrigo Hernández Cascante,Lamine Yamal Nasraoui Ebana,78.1,65.2,3930160
Lamine Yamal Nasraoui Ebana,Álvaro Borja Morata Martín,100.8,64.7,3930160
Robin Aime Robert Le Normand,Rodrigo Hernández Cascante,62.1,34.9,3930160
Rodrigo Hernández Cascante,Daniel Carvajal Ramos,79.0,39.2,3930160
Daniel Carvajal Ramos,Rodrigo Hernández Cascante,69.7,66.4,3930160
Rodrigo Hernández Cascante,Pedro González López,63.2,59.2,3930160
Pedro González López,Rodrigo Hernández Cascante,71.7,58.8,3930160
Rodrigo Hernández Cascante,Robin Aime Robert Le Normand,64.1,53.7,3930160
Robin Aime Robert Le Normand,José Ignacio Fernández Iglesias,46.2,41.4,3930160
José Ignacio Fernández Iglesias,Robin Aime Robert Le Normand,51.8,37.6,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,63.9,60.1,3930160
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,55.7,69.0,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,49.2,29.9,3930160
Marc Cucurella Saseta,Fabián Ruiz Peña,57.2,3.6,3930160
Fabián Ruiz Peña,Álvaro Borja Morata Martín,81.3,10.5,3930160
Álvaro Borja Morata Martín,Fabián Ruiz Peña,101.2,12.7,3930160
Marc Cucurella Saseta,Fabián Ruiz Peña,104.8,0.1,3930160
Fabián Ruiz Peña,José Ignacio Fernández Iglesias,80.1,5.4,3930160
José Ignacio Fernández Iglesias,Robin Aime Robert Le Normand,63.5,7.2,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,63.0,52.6,3930160
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,74.6,73.7,3930160
Lamine Yamal Nasraoui Ebana,Rodrigo Hernández Cascante,78.4,67.2,3930160
Rodrigo Hernández Cascante,Fabián Ruiz Peña,71.0,47.6,3930160
Fabián Ruiz Peña,Nicholas Williams Arthuer,70.6,20.1,3930160
Nicholas Williams Arthuer,Fabián Ruiz Peña,99.9,3.3,3930160
Fabián Ruiz Peña,Rodrigo Hernández Cascante,89.5,8.2,3930160
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,78.3,11.6,3930160
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,55.2,28.3,3930160
Fabián Ruiz Peña,Robin Aime Robert Le Normand,61.8,19.9,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,70.6,53.2,3930160
Daniel Carvajal Ramos,José Ignacio Fernández Iglesias,71.6,72.3,3930160
José Ignacio Fernández Iglesias,Pedro González López,62.8,34.3,3930160
Marc Cucurella Saseta,Nicholas Williams Arthuer,84.8,4.3,3930160
Nicholas Williams Arthuer,Marc Cucurella Saseta,93.5,2.7,3930160
Rodrigo Hernández Cascante,Nicholas Williams Arthuer,76.1,19.0,3930160
Robin Aime Robert Le Normand,Nicholas Williams Arthuer,63.2,33.9,3930160
Nicholas Williams Arthuer,Álvaro Borja Morata Martín,83.2,14.3,3930160
Nicholas Williams Arthuer,Rodrigo Hernández Cascante,86.4,23.6,3930160
Robin Aime Robert Le Normand,Fabián Ruiz Peña,43.3,16.8,3930160
Fabián Ruiz Peña,Rodrigo Hernández Cascante,65.3,71.0,3930160
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,55.6,64.3,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,55.3,23.8,3930160
Marc Cucurella Saseta,Unai Simón Mendibil,49.0,4.5,3930160
Unai Simón Mendibil,Robin Aime Robert Le Normand,20.5,42.7,3930160
Robin Aime Robert Le Normand,Fabián Ruiz Peña,33.0,53.4,3930160
Fabián Ruiz Peña,Nicholas Williams Arthuer,54.7,53.6,3930160
Fabián Ruiz Peña,Pedro González López,91.6,49.4,3930160
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,4.2,65.8,3930160
Unai Simón Mendibil,José Ignacio Fernández Iglesias,6.0,38.1,3930160
José Ignacio Fernández Iglesias,Unai Simón Mendibil,5.6,32.1,3930160
Unai Simón Mendibil,Nicholas Williams Arthuer,3.4,38.7,3930160
Marc Cucurella Saseta,Pedro González López,55.0,12.8,3930160
Pedro González López,Lamine Yamal Nasraoui Ebana,59.5,25.8,3930160
Marc Cucurella Saseta,Nicholas Williams Arthuer,66.7,0.1,3930160
Nicholas Williams Arthuer,Marc Cucurella Saseta,72.4,3.6,3930160
Marc Cucurella Saseta,Álvaro Borja Morata Martín,64.8,2.0,3930160
Rodrigo Hernández Cascante,Fabián Ruiz Peña,65.0,19.9,3930160
Fabián Ruiz Peña,Robin Aime Robert Le Normand,65.2,13.1,3930160
Robin Aime Robert Le Normand,Daniel Carvajal Ramos,47.5,47.2,3930160
Daniel Carvajal Ramos,Lamine Yamal Nasraoui Ebana,63.0,70.7,3930160
Daniel Carvajal Ramos,Pedro González López,70.6,80.0,3930160
Pedro González López,Unai Simón Mendibil,40.5,73.2,3930160
Unai Simón Mendibil,Álvaro Borja Morata Martín,11.6,43.9,3930160
Unai Simón Mendibil,Robin Aime Robert Le Normand,14.3,48.0,3930160
Robin Aime Robert Le Normand,Unai Simón Mendibil,21.6,53.4,3930160
Unai Simón Mendibil,Pedro González López,8.8,43.4,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,6.0,32.5,3930160
Marc Cucurella Saseta,José Ignacio Fernández Iglesias,9.8,6.5,3930160
José Ignacio Fernández Iglesias,Fabián Ruiz Peña,3.2,20.1,3930160
José Ignacio Fernández Iglesias,Unai Simón Mendibil,6.0,44.1,3930160
Unai Simón Mendibil,Nicholas Williams Arthuer,6.4,36.1,3930160
Marc Cucurella Saseta,Pedro González López,62.8,35.9,3930160
Marc Cucurella Saseta,Fabián Ruiz Peña,55.0,8.2,3930160
Marc Cucurella Saseta,Nicholas Williams Arthuer,44.3,3.3,3930160
Fabián Ruiz Peña,Rodrigo Hernández Cascante,66.1,23.8,3930160
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,65.6,27.7,3930160
José Ignacio Fernández Iglesias,Rodrigo Hernández Cascante,57.0,25.0,3930160
Rodrigo Hernández Cascante,José Ignacio Fernández Iglesias,64.3,28.1,3930160
José Ignacio Fernández Iglesias,Marc Cucurella Saseta,56.7,15.6,3930160
Marc Cucurella Saseta,Nicholas Williams Arthuer,65.7,1.2,3930160
Marc Cucurella Saseta,Álvaro Borja Morata Martín,79.9,0.1,3930160
Álvaro Borja Morata Martín,Pedro González López,76.7,8.5,3930160
Álvaro Borja Morata Martín,Fabián Ruiz Peña,77.2,20.7,3930160
Fabián Ruiz Peña,Nicholas Williams Arthuer,89.0,17.2,3930160
Nicholas Williams Arthuer,Lamine Yamal Nasraoui Ebana,97.7,5.6,3930160
Robin Aime Robert Le Normand,Unai Simón Mendibil,30.5,18.0,3930160
Unai Simón Mendibil,Robin Aime Robert Le Normand,9.1,35.3,3930160
Robin Aime Robert Le Normand,Unai Simón Mendibil,16.7,52.1,3930160
